user_id,account_id,intervention_id,pred_uplift,treatment_flag,collab_activated_flag
user_0000706,acct_00062,intv_0000296,-0.10383178406722338,0,0.0
user_0000707,acct_00063,intv_0000297,0.19745263268991853,0,0.0
user_0000710,acct_00063,intv_0000298,0.15715884952834847,0,0.0
user_0000712,acct_00063,intv_0000299,0.15715884952834847,1,1.0
user_0000715,acct_00063,intv_0000300,0.1705916293388372,0,1.0
user_0000718,acct_00063,intv_0000301,0.1705916293388372,1,1.0
user_0000719,acct_00063,intv_0000302,0.15715884952834847,0,1.0
user_0000721,acct_00063,intv_0000303,0.1705916293388372,0,0.0
user_0000723,acct_00063,intv_0000305,0.19916305322011074,0,0.0
user_0000725,acct_00063,intv_0000306,0.19745263268991853,0,0.0
user_0000727,acct_00064,intv_0000307,0.1705916293388372,0,0.0
user_0000729,acct_00065,intv_0000308,0.17081430397937675,0,0.0
user_0000731,acct_00066,intv_0000309,0.1705916293388372,0,0.0
user_0000733,acct_00066,intv_0000310,0.1705916293388372,0,0.0
user_0000736,acct_00066,intv_0000312,0.17667982875322963,1,1.0
user_0000737,acct_00066,intv_0000313,0.1705916293388372,1,0.0
user_0000738,acct_00066,intv_0000314,0.19722995804937898,0,1.0
user_0000740,acct_00066,intv_0000315,0.1705916293388372,0,0.0
user_0000744,acct_00066,intv_0000316,0.1705916293388372,0,0.0
user_0000752,acct_00066,intv_0000317,0.15715884952834847,1,1.0
user_0000753,acct_00067,intv_0000318,0.1705916293388372,0,0.0
user_0000756,acct_00067,intv_0000319,0.15715884952834847,1,0.0
user_0000757,acct_00067,intv_0000320,0.19366044084509315,0,0.0
user_0000759,acct_00067,intv_0000322,0.16623600212851897,1,0.0
user_0000763,acct_00068,intv_0000323,-0.17075708560782044,0,1.0
user_0000766,acct_00068,intv_0000324,0.1705916293388372,0,0.0
user_0000776,acct_00069,intv_0000325,-0.16167993300764993,0,0.0
user_0000780,acct_00069,intv_0000326,0.1928743308390607,1,0.0
user_0000784,acct_00069,intv_0000327,0.1705916293388372,1,0.0
user_0000787,acct_00070,intv_0000328,0.16645867676905846,1,0.0
user_0000788,acct_00070,intv_0000329,0.15715884952834847,1,0.0
user_0000791,acct_00070,intv_0000330,-0.16145725836711045,1,0.0
user_0000794,acct_00071,intv_0000331,0.1705916293388372,1,0.0
user_0000797,acct_00072,intv_0000332,0.15715884952834847,0,0.0
user_0000805,acct_00072,intv_0000334,0.1705916293388372,0,0.0
user_0000810,acct_00072,intv_0000335,0.19722995804937898,0,0.0
user_0000813,acct_00072,intv_0000336,0.1980160680554114,0,0.0
user_0000818,acct_00072,intv_0000337,0.1798669470555394,0,0.0
user_0000819,acct_00072,intv_0000338,0.16210006377804148,1,0.0
user_0000823,acct_00073,intv_0000339,0.16623600212851897,1,0.0
user_0000826,acct_00073,intv_0000340,0.16645867676905846,0,0.0
user_0000828,acct_00073,intv_0000341,0.17081430397937675,0,0.0
user_0000833,acct_00075,intv_0000342,0.16645867676905846,0,0.0
user_0000834,acct_00075,intv_0000343,0.1723242015429114,0,0.0
user_0000836,acct_00075,intv_0000344,0.16645867676905846,1,1.0
user_0000837,acct_00075,intv_0000345,0.18871922659540014,0,0.0
user_0000839,acct_00075,intv_0000346,0.16623600212851897,0,1.0
user_0000840,acct_00075,intv_0000347,0.17081430397937675,0,0.0
user_0000841,acct_00075,intv_0000348,0.1767803519776346,0,0.0
user_0000844,acct_00075,intv_0000349,-0.17075708560782044,0,0.0
user_0000846,acct_00075,intv_0000350,0.16623600212851897,1,0.0
user_0000847,acct_00075,intv_0000351,0.16623600212851897,1,0.0
user_0000848,acct_00075,intv_0000352,0.16623600212851897,0,0.0
user_0000849,acct_00075,intv_0000353,0.15715884952834847,0,0.0
user_0000851,acct_00075,intv_0000354,0.1705916293388372,1,0.0
user_0000853,acct_00076,intv_0000355,-0.16145725836711045,1,1.0
user_0000854,acct_00076,intv_0000356,0.16623600212851897,0,0.0
user_0000860,acct_00076,intv_0000358,0.18871922659540014,0,0.0
user_0000862,acct_00076,intv_0000359,0.17377874764114698,0,0.0
user_0000866,acct_00077,intv_0000361,0.1705916293388372,1,0.0
user_0000867,acct_00077,intv_0000362,-0.17075708560782044,1,0.0
user_0000874,acct_00078,intv_0000363,-0.11464614543765705,0,0.0
user_0000876,acct_00078,intv_0000364,0.1705916293388372,0,0.0
user_0000877,acct_00078,intv_0000365,0.19722995804937898,0,0.0
user_0000878,acct_00078,intv_0000366,0.1705916293388372,0,0.0
user_0000880,acct_00078,intv_0000367,0.19307485380571837,0,0.0
user_0000881,acct_00078,intv_0000368,-0.2082097756887959,0,0.0
user_0000883,acct_00078,intv_0000369,0.17069215256324216,1,0.0
user_0000889,acct_00078,intv_0000370,0.1980160680554114,0,0.0
user_0000890,acct_00078,intv_0000371,0.1980160680554114,0,0.0
user_0000891,acct_00078,intv_0000372,-0.11464614543765705,0,0.0
user_0000892,acct_00078,intv_0000373,0.19722995804937898,0,0.0
user_0000893,acct_00079,intv_0000374,0.1705916293388372,0,0.0
user_0000895,acct_00079,intv_0000375,0.1632470489427409,1,0.0
user_0000898,acct_00080,intv_0000376,0.17081430397937675,0,0.0
user_0000899,acct_00080,intv_0000377,0.15715884952834847,1,1.0
user_0000904,acct_00080,intv_0000378,0.1705916293388372,0,0.0
user_0000913,acct_00082,intv_0000380,0.17667982875322963,0,1.0
user_0000916,acct_00082,intv_0000381,0.16210006377804148,0,0.0
user_0000920,acct_00082,intv_0000382,0.1705916293388372,0,0.0
user_0000922,acct_00082,intv_0000383,0.20410426746980376,0,0.0
user_0000924,acct_00082,intv_0000384,0.19515434603781634,0,0.0
user_0000929,acct_00083,intv_0000386,-0.2082097756887959,0,0.0
user_0000932,acct_00083,intv_0000387,0.1705916293388372,0,0.0
user_0000936,acct_00083,intv_0000388,0.1705916293388372,0,0.0
user_0000937,acct_00084,intv_0000389,0.1705916293388372,1,0.0
user_0000938,acct_00084,intv_0000390,0.15715884952834847,0,0.0
user_0000942,acct_00084,intv_0000391,0.15715884952834847,0,0.0
user_0000944,acct_00084,intv_0000392,-0.19477699587830716,0,0.0
user_0000949,acct_00084,intv_0000393,0.17081430397937675,0,0.0
user_0000952,acct_00085,intv_0000394,0.1705916293388372,0,0.0
user_0000954,acct_00085,intv_0000395,-0.1573243057973317,0,1.0
user_0000961,acct_00085,intv_0000397,0.1705916293388372,0,0.0
user_0000963,acct_00085,intv_0000398,0.19021313178812332,0,0.0
user_0000965,acct_00085,intv_0000399,0.1705916293388372,0,0.0
user_0000968,acct_00085,intv_0000400,0.17081430397937675,1,0.0
user_0000972,acct_00085,intv_0000401,-0.17075708560782044,1,0.0
user_0000973,acct_00085,intv_0000402,0.1705916293388372,1,1.0
user_0000974,acct_00085,intv_0000403,0.1705916293388372,0,0.0
user_0000978,acct_00085,intv_0000404,0.1705916293388372,1,1.0
user_0000979,acct_00085,intv_0000405,0.1632470489427409,0,0.0
user_0000981,acct_00086,intv_0000406,-0.17075708560782044,0,0.0
user_0000983,acct_00086,intv_0000407,0.16210006377804148,0,0.0
user_0000987,acct_00086,intv_0000408,0.16623600212851897,0,0.0
user_0000988,acct_00086,intv_0000409,0.1705916293388372,0,0.0
user_0000990,acct_00087,intv_0000410,0.19309700547960018,0,0.0
user_0000993,acct_00087,intv_0000411,0.16623600212851897,1,1.0
user_0000996,acct_00087,intv_0000412,0.16623600212851897,0,0.0
user_0000998,acct_00087,intv_0000413,0.15715884952834847,0,0.0
user_0001004,acct_00087,intv_0000414,0.16623600212851897,1,0.0
user_0001005,acct_00087,intv_0000415,0.15715884952834847,0,1.0
user_0001008,acct_00087,intv_0000416,0.16623600212851897,0,0.0
user_0001011,acct_00087,intv_0000417,0.1723242015429114,0,0.0
user_0001012,acct_00087,intv_0000418,0.1817215662273276,0,0.0
user_0001019,acct_00087,intv_0000419,0.16623600212851897,1,1.0
user_0001020,acct_00087,intv_0000420,0.16623600212851897,0,0.0
user_0001021,acct_00087,intv_0000421,0.21142732412259108,0,0.0
user_0001023,acct_00088,intv_0000422,0.1767803519776346,0,0.0
user_0001024,acct_00088,intv_0000423,0.16623600212851897,0,0.0
user_0001025,acct_00088,intv_0000424,0.202171172299072,0,0.0
user_0001030,acct_00088,intv_0000425,0.1705916293388372,1,1.0
user_0001031,acct_00088,intv_0000426,0.1705916293388372,1,0.0
user_0001032,acct_00088,intv_0000427,0.16623600212851897,1,0.0
user_0001034,acct_00089,intv_0000428,0.1705916293388372,0,0.0
user_0001046,acct_00090,intv_0000430,0.1705916293388372,1,0.0
user_0001047,acct_00090,intv_0000431,0.1980160680554114,1,0.0
user_0001049,acct_00090,intv_0000432,0.1705916293388372,0,0.0
user_0001051,acct_00091,intv_0000433,0.16623600212851897,0,0.0
user_0001055,acct_00091,intv_0000435,0.16623600212851897,0,0.0
user_0001056,acct_00091,intv_0000436,0.16623600212851897,0,0.0
user_0001057,acct_00091,intv_0000437,0.1705916293388372,1,0.0
user_0001058,acct_00091,intv_0000438,0.16623600212851897,1,1.0
user_0001061,acct_00092,intv_0000439,0.16210006377804148,0,0.0
user_0001062,acct_00092,intv_0000440,0.16623600212851897,1,0.0
user_0001066,acct_00093,intv_0000441,0.15715884952834847,1,0.0
